Run Name,2014-08-06 cytochome c albumin
Run Date,11:47:06 AM   08-06-14
Method Name,Superdex 75 Collection 7-37 mL.4
Export Format Version, 1.00
Method ID, 3997
Points/Second, 5.00
Number of Records,  14157
Offset from Run Start Time,00:00:00
Run End Time,00:47:05
Time,Second
UV,AU,
Conductivity,mS/cm
Gradient Pump,%B
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,Tube Number
Time,UV,Conductivity,Gradient Pump,GP Pressure,Volume,Fraction
     0.0,-0.002997,  18.502,100,  120,     0.0,0
     0.2,-0.003056,  18.498,100,  121,     0.0,0
     0.4,-0.002949,  18.485,100,  122,     0.0,0
     0.6,-0.002946,  18.487,100,  123,     0.0,0
     0.8,-0.002929,  18.485,100,  124,     0.0,0
     1.0,-0.002645,  18.476,100,  126,     0.0,0
     1.2,-0.002571,  18.469,100,  128,     0.0,0
     1.4,-0.002663,  18.471,100,  128,     0.0,0
     1.6,-0.002888,  18.468,100,  128,     0.0,0
     1.8,-0.003110,  18.464,100,  129,     0.0,0
     2.0,-0.003202,  18.466,100,  129,     0.0,0
     2.2,-0.003349,  18.457,100,  130,     0.0,0
     2.4,-0.003303,  18.461,100,  131,     0.0,0
     2.6,-0.003187,  18.458,100,  131,     0.0,0
     2.8,-0.003144,  18.456,100,  132,     0.0,0
     3.0,-0.003069,  18.459,100,  133,     0.0,0
     3.2,-0.003174,  18.449,100,  133,     0.0,0
     3.4,-0.003144,  18.453,100,  133,     0.0,0
     3.6,-0.002681,  18.448,100,  132,     0.0,0
     3.8,-0.001923,  18.445,100,  133,     0.0,0
     4.0,-0.001434,  18.444,100,  133,     0.0,0
     4.2,-0.000378,  18.450,100,  133,     0.0,0
     4.4,0.000277,  18.443,100,  133,     0.0,0
     4.6,0.000889,  18.443,100,  133,     0.0,0
     4.8,0.001474,  18.445,100,  133,     0.0,0
     5.0,0.001729,  18.447,100,  133,     0.0,0
     5.2,0.001835,  18.449,100,  134,     0.0,0
     5.4,0.002060,  18.439,100,  134,     0.0,0
     5.6,0.002421,  18.445,100,  134,     0.0,0
     5.8,0.002450,  18.445,100,  133,     0.0,0
     6.0,0.002465,  18.442,100,  133,     0.1,0
     6.2,0.002645,  18.448,100,  133,     0.1,0
     6.4,0.002766,  18.439,100,  133,     0.1,0
     6.6,0.002449,  18.446,100,  132,     0.1,0
     6.8,0.002209,  18.439,100,  132,     0.1,0
     7.0,0.002405,  18.442,100,  133,     0.1,0
     7.2,0.001925,  18.441,100,  133,     0.1,0
     7.4,0.001924,  18.451,100,  133,     0.1,0
     7.6,0.001985,  18.448,100,  133,     0.1,0
     7.8,0.002120,  18.440,100,  133,     0.1,0
     8.0,0.001821,  18.443,100,  134,     0.1,0
     8.2,0.002180,  18.447,100,  133,     0.1,0
     8.4,0.002421,  18.444,100,  133,     0.1,0
     8.6,0.002437,  18.444,100,  133,     0.1,0
     8.8,0.002466,  18.447,100,  132,     0.1,0
     9.0,0.002735,  18.443,100,  132,     0.1,0
     9.2,0.002781,  18.437,100,  132,     0.1,0
     9.4,0.002585,  18.433,100,  133,     0.1,0
     9.6,0.002599,  18.436,100,  133,     0.1,0
     9.8,0.002479,  18.436,100,  133,     0.1,0
    10.0,0.002404,  18.436,100,  134,     0.1,0
    10.2,0.002358,  18.437,100,  133,     0.1,0
    10.4,0.002163,  18.439,100,  133,     0.1,0
    10.6,0.002193,  18.430,100,  133,     0.1,0
    10.8,0.002406,  18.429,100,  134,     0.1,0
    11.0,0.002631,  18.436,100,  134,     0.1,0
    11.2,0.002767,  18.434,100,  135,     0.1,0
    11.4,0.003202,  18.442,100,  135,     0.1,0
    11.6,0.003427,  18.436,100,  135,     0.1,0
    11.8,0.003442,  18.428,100,  135,     0.1,0
    12.0,0.003412,  18.434,100,  136,     0.1,0
    12.2,0.003232,  18.434,100,  136,     0.1,0
    12.4,0.002961,  18.431,100,  136,     0.1,0
    12.6,0.002855,  18.430,100,  136,     0.1,0
    12.8,0.002870,  18.428,100,  136,     0.1,0
    13.0,0.002540,  18.428,100,  136,     0.1,0
    13.2,0.002750,  18.436,100,  135,     0.1,0
    13.4,0.003036,  18.430,100,  135,     0.1,0
    13.6,0.003188,  18.426,100,  135,     0.1,0
    13.8,0.002902,  18.426,100,  136,     0.1,0
    14.0,0.003324,  18.427,100,  137,     0.1,0
    14.2,0.003324,  18.424,100,  136,     0.1,0
    14.4,0.003233,  18.429,100,  135,     0.1,0
    14.6,0.002977,  18.436,100,  135,     0.1,0
    14.8,0.003126,  18.433,100,  135,     0.1,0
    15.0,0.003127,  18.437,100,  135,     0.1,0
    15.2,0.003066,  18.431,100,  134,     0.1,0
    15.4,0.002976,  18.440,100,  134,     0.1,0
    15.6,0.003246,  18.442,100,  134,     0.1,0
    15.8,0.003336,  18.448,100,  134,     0.1,0
    16.0,0.003411,  18.438,100,  134,     0.1,0
    16.2,0.003245,  18.441,100,  134,     0.1,0
    16.4,0.003290,  18.442,100,  134,     0.1,0
    16.6,0.003125,  18.450,100,  135,     0.1,0
    16.8,0.002975,  18.448,100,  135,     0.1,0
    17.0,0.002840,  18.443,100,  135,     0.1,0
    17.2,0.003035,  18.440,100,  135,     0.1,0
    17.4,0.002990,  18.440,100,  134,     0.1,0
    17.6,0.002900,  18.442,100,  133,     0.1,0
    17.8,0.002809,  18.443,100,  133,     0.1,0
    18.0,0.002794,  18.439,100,  133,     0.2,0
    18.2,0.002554,  18.440,100,  134,     0.2,0
    18.4,0.002704,  18.437,100,  135,     0.2,0
    18.6,0.002779,  18.440,100,  135,     0.2,0
    18.8,0.002750,  18.435,100,  135,     0.2,0
    19.0,0.002526,  18.442,100,  135,     0.2,0
    19.2,0.002300,  18.436,100,  135,     0.2,0
    19.4,0.002375,  18.433,100,  135,     0.2,0
    19.6,0.002359,  18.439,100,  135,     0.2,0
    19.8,0.002509,  18.433,100,  135,     0.2,0
    20.0,0.003081,  18.435,100,  136,     0.2,0
    20.2,0.003291,  18.439,100,  136,     0.2,0
    20.4,0.002962,  18.434,100,  136,     0.2,0
    20.6,0.003112,  18.439,100,  137,     0.2,0
    20.8,0.003218,  18.443,100,  137,     0.2,0
    21.0,0.003142,  18.440,100,  137,     0.2,0
    21.2,0.003383,  18.444,100,  137,     0.2,0
    21.4,0.003548,  18.438,100,  137,     0.2,0
    21.6,0.003549,  18.445,100,  137,     0.2,0
    21.8,0.003625,  18.440,100,  137,     0.2,0
    22.0,0.003444,  18.435,100,  137,     0.2,0
    22.2,0.003489,  18.431,100,  136,     0.2,0
    22.4,0.003610,  18.437,100,  136,     0.2,0
    22.6,0.003520,  18.438,100,  137,     0.2,0
    22.8,0.003656,  18.431,100,  138,     0.2,0
    23.0,0.003444,  18.438,100,  137,     0.2,0
    23.2,0.003249,  18.433,100,  136,     0.2,0
    23.4,0.003218,  18.435,100,  136,     0.2,0
    23.6,0.003157,  18.433,100,  135,     0.2,0
    23.8,0.003065,  18.424,100,  135,     0.2,0
    24.0,0.003202,  18.435,100,  135,     0.2,0
    24.2,0.003232,  18.437,100,  135,     0.2,0
    24.4,0.002632,  18.439,100,  135,     0.2,0
    24.6,0.002828,  18.438,100,  134,     0.2,0
    24.8,0.002423,  18.434,100,  134,     0.2,0
    25.0,0.002301,  18.438,100,  135,     0.2,0
    25.2,0.002481,  18.433,100,  135,     0.2,0
    25.4,0.002871,  18.435,100,  136,     0.2,0
    25.6,0.002328,  18.433,100,  136,     0.2,0
    25.8,0.002523,  18.433,100,  135,     0.2,0
    26.0,0.002569,  18.432,100,  135,     0.2,0
    26.2,0.002508,  18.431,100,  134,     0.2,0
    26.4,0.002493,  18.433,100,  134,     0.2,0
    26.6,0.002644,  18.428,100,  134,     0.2,0
    26.8,0.002870,  18.425,100,  133,     0.2,0
    27.0,0.002945,  18.431,100,  135,     0.2,0
    27.2,0.003037,  18.430,100,  137,     0.2,0
    27.4,0.003232,  18.427,100,  136,     0.2,0
    27.6,0.003202,  18.430,100,  136,     0.2,0
    27.8,0.002855,  18.424,100,  136,     0.2,0
    28.0,0.002750,  18.421,100,  136,     0.2,0
    28.2,0.002570,  18.419,100,  137,     0.2,0
    28.4,0.002660,  18.419,100,  137,     0.2,0
    28.6,0.002827,  18.418,100,  137,     0.2,0
    28.8,0.003037,  18.421,100,  137,     0.2,0
    29.0,0.003338,  18.416,100,  137,     0.2,0
    29.2,0.003187,  18.416,100,  137,     0.2,0
    29.4,0.002674,  18.420,100,  138,     0.2,0
    29.6,0.002447,  18.418,100,  138,     0.2,0
    29.8,0.002447,  18.415,100,  138,     0.2,0
    30.0,0.002189,  18.419,100,  138,     0.3,0
    30.2,0.002189,  18.419,100,  138,     0.3,0
    30.4,0.002280,  18.414,100,  138,     0.3,0
    30.6,0.002762,  18.414,100,  138,     0.3,0
    30.8,0.002536,  18.411,100,  137,     0.3,0
    31.0,0.002523,  18.419,100,  137,     0.3,0
    31.2,0.002493,  18.413,100,  137,     0.3,0
    31.4,0.002404,  18.415,100,  137,     0.3,0
    31.6,0.002253,  18.416,100,  137,     0.3,0
    31.8,0.002539,  18.411,100,  137,     0.3,0
    32.0,0.002674,  18.408,100,  136,     0.3,0
    32.2,0.002659,  18.414,100,  136,     0.3,0
    32.4,0.002885,  18.417,100,  136,     0.3,0
    32.6,0.002765,  18.415,100,  136,     0.3,0
    32.8,0.002765,  18.416,100,  135,     0.3,0
    33.0,0.002764,  18.414,100,  136,     0.3,0
    33.2,0.003261,  18.406,100,  136,     0.3,0
    33.4,0.003170,  18.410,100,  136,     0.3,0
    33.6,0.003382,  18.411,100,  136,     0.3,0
    33.8,0.003472,  18.412,100,  136,     0.3,0
    34.0,0.003488,  18.412,100,  137,     0.3,0
    34.2,0.003202,  18.412,100,  137,     0.3,0
    34.4,0.003337,  18.416,100,  137,     0.3,0
    34.6,0.003260,  18.414,100,  136,     0.3,0
    34.8,0.003019,  18.407,100,  135,     0.3,0
    35.0,0.003004,  18.404,100,  135,     0.3,0
    35.2,0.003019,  18.409,100,  135,     0.3,0
    35.4,0.003004,  18.412,100,  136,     0.3,0
    35.6,0.003246,  18.401,100,  136,     0.3,0
    35.8,0.003232,  18.401,100,  136,     0.3,0
    36.0,0.003247,  18.403,100,  136,     0.3,0
    36.2,0.003126,  18.412,100,  136,     0.3,0
    36.4,0.003112,  18.401,100,  136,     0.3,0
    36.6,0.002796,  18.400,100,  136,     0.3,0
    36.8,0.002752,  18.398,100,  137,     0.3,0
    37.0,0.002602,  18.397,100,  137,     0.3,0
    37.2,0.002708,  18.397,100,  138,     0.3,0
    37.4,0.002722,  18.396,100,  138,     0.3,0
    37.6,0.002721,  18.391,100,  138,     0.3,0
    37.8,0.002585,  18.397,100,  138,     0.3,0
    38.0,0.002601,  18.401,100,  139,     0.3,0
    38.2,0.002796,  18.398,100,  139,     0.3,0
    38.4,0.002721,  18.396,100,  139,     0.3,0
    38.6,0.002707,  18.390,100,  139,     0.3,0
    38.8,0.003068,  18.394,100,  139,     0.3,0
    39.0,0.003023,  18.390,100,  138,     0.3,0
    39.2,0.002887,  18.386,100,  138,     0.3,0
    39.4,0.003053,  18.387,100,  138,     0.3,0
    39.6,0.003097,  18.389,100,  138,     0.3,0
    39.8,0.003007,  18.387,100,  139,     0.3,0
    40.0,0.003323,  18.384,100,  140,     0.3,0
    40.2,0.003548,  18.389,100,  139,     0.3,0
    40.4,0.003608,  18.393,100,  138,     0.3,0
    40.6,0.003578,  18.400,100,  138,     0.3,0
    40.8,0.003413,  18.400,100,  137,     0.3,0
    41.0,0.003203,  18.397,100,  137,     0.3,0
    41.2,0.002948,  18.396,100,  137,     0.3,0
    41.4,0.002873,  18.401,100,  137,     0.3,0
    41.6,0.002722,  18.402,100,  136,     0.3,0
    41.8,0.002767,  18.404,100,  136,     0.3,0
    42.0,0.002330,  18.407,100,  136,     0.3,0
    42.2,0.002345,  18.418,100,  137,     0.4,0
    42.4,0.002105,  18.411,100,  137,     0.4,0
    42.6,0.002120,  18.409,100,  137,     0.4,0
    42.8,0.002194,  18.412,100,  138,     0.4,0
    43.0,0.002706,  18.413,100,  138,     0.4,0
    43.2,0.002737,  18.407,100,  137,     0.4,0
    43.4,0.003022,  18.405,100,  137,     0.4,0
    43.6,0.002811,  18.407,100,  136,     0.4,0
    43.8,0.002842,  18.414,100,  135,     0.4,0
    44.0,0.002571,  18.406,100,  135,     0.4,0
    44.2,0.002450,  18.406,100,  136,     0.4,0
    44.4,0.002420,  18.414,100,  138,     0.4,0
    44.6,0.002842,  18.408,100,  137,     0.4,0
    44.8,0.002526,  18.408,100,  137,     0.4,0
    45.0,0.002782,  18.413,100,  137,     0.4,0
    45.2,0.002646,  18.409,100,  137,     0.4,0
    45.4,0.002466,  18.412,100,  137,     0.4,0
    45.6,0.002420,  18.410,100,  137,     0.4,0
    45.8,0.002736,  18.409,100,  138,     0.4,0
    46.0,0.002616,  18.406,100,  138,     0.4,0
    46.2,0.002963,  18.413,100,  138,     0.4,0
    46.4,0.003264,  18.416,100,  139,     0.4,0
    46.6,0.003249,  18.420,100,  139,     0.4,0
    46.8,0.003384,  18.418,100,  139,     0.4,0
    47.0,0.003730,  18.421,100,  139,     0.4,0
    47.2,0.003850,  18.419,100,  140,     0.4,0
    47.4,0.003805,  18.418,100,  140,     0.4,0
    47.6,0.003971,  18.418,100,  139,     0.4,0
    47.8,0.003850,  18.420,100,  139,     0.4,0
    48.0,0.003564,  18.416,100,  139,     0.4,0
    48.2,0.003443,  18.420,100,  139,     0.4,0
    48.4,0.003338,  18.427,100,  138,     0.4,0
    48.6,0.003112,  18.423,100,  139,     0.4,0
    48.8,0.003188,  18.424,100,  140,     0.4,0
    49.0,0.003204,  18.427,100,  139,     0.4,0
    49.2,0.003054,  18.428,100,  139,     0.4,0
    49.4,0.003128,  18.430,100,  138,     0.4,0
    49.6,0.002962,  18.428,100,  138,     0.4,0
    49.8,0.002811,  18.431,100,  138,     0.4,0
    50.0,0.002661,  18.435,100,  137,     0.4,0
    50.2,0.002630,  18.433,100,  137,     0.4,0
    50.4,0.002360,  18.433,100,  137,     0.4,0
    50.6,0.002646,  18.438,100,  137,     0.4,0
    50.8,0.002706,  18.438,100,  137,     0.4,0
    51.0,0.002766,  18.441,100,  137,     0.4,0
    51.2,0.002737,  18.441,100,  138,     0.4,0
    51.4,0.002947,  18.437,100,  138,     0.4,0
    51.6,0.002857,  18.439,100,  138,     0.4,0
    51.8,0.002826,  18.435,100,  138,     0.4,0
    52.0,0.002780,  18.428,100,  137,     0.4,0
    52.2,0.002960,  18.429,100,  137,     0.4,0
    52.4,0.003006,  18.425,100,  136,     0.4,0
    52.6,0.002947,  18.428,100,  136,     0.4,0
    52.8,0.002797,  18.422,100,  135,     0.4,0
    53.0,0.002828,  18.427,100,  137,     0.4,0
    53.2,0.002512,  18.427,100,  138,     0.4,0
    53.4,0.002316,  18.425,100,  138,     0.4,0
    53.6,0.002284,  18.425,100,  138,     0.4,0
    53.8,0.002239,  18.425,100,  138,     0.4,0
    54.0,0.002403,  18.425,100,  138,     0.4,0
    54.2,0.002465,  18.419,100,  138,     0.5,0
    54.4,0.002541,  18.417,100,  139,     0.5,0
    54.6,0.002406,  18.423,100,  139,     0.5,0
    54.8,0.002556,  18.420,100,  139,     0.5,0
    55.0,0.002376,  18.410,100,  139,     0.5,0
    55.2,0.002089,  18.410,100,  140,     0.5,0
    55.4,0.001954,  18.410,100,  140,     0.5,0
    55.6,0.002060,  18.413,100,  140,     0.5,0
    55.8,0.001865,  18.407,100,  140,     0.5,0
    56.0,0.001564,  18.406,100,  141,     0.5,0
    56.2,0.001624,  18.409,100,  140,     0.5,0
    56.4,0.002015,  18.405,100,  140,     0.5,0
    56.6,0.001969,  18.403,100,  140,     0.5,0
    56.8,0.002300,  18.400,100,  139,     0.5,0
    57.0,0.002495,  18.398,100,  139,     0.5,0
    57.2,0.002977,  18.401,100,  139,     0.5,0
    57.4,0.002917,  18.396,100,  140,     0.5,0
    57.6,0.002977,  18.399,100,  140,     0.5,0
    57.8,0.002722,  18.400,100,  139,     0.5,0
    58.0,0.002872,  18.390,100,  138,     0.5,0
    58.2,0.002766,  18.392,100,  139,     0.5,0
    58.4,0.002479,  18.391,100,  139,     0.5,0
    58.6,0.002313,  18.396,100,  138,     0.5,0
    58.8,0.002313,  18.397,100,  138,     0.5,0
    59.0,0.002223,  18.396,100,  138,     0.5,0
    59.2,0.002133,  18.388,100,  138,     0.5,0
    59.4,0.002195,  18.386,100,  138,     0.5,0
    59.6,0.002345,  18.394,100,  138,     0.5,0
    59.8,0.002315,  18.392,100,  138,     0.5,0
    60.0,0.002313,  18.397,100,  139,     0.5,0
    60.2,0.002313,  18.395,100,  139,     0.5,0
    60.4,0.002087,  18.391,100,  139,     0.5,0
    60.6,0.002193,  18.402,100,  138,     0.5,0
    60.8,0.002374,  18.392,100,  137,     0.5,0
    61.0,0.002421,  18.393,100,  137,     0.5,0
    61.2,0.002210,  18.392,100,  137,     0.5,0
    61.4,0.002360,  18.394,100,  137,     0.5,0
    61.6,0.002329,  18.392,100,  137,     0.5,0
    61.8,0.002374,  18.391,100,  138,     0.5,0
    62.0,0.002810,  18.391,100,  138,     0.5,0
    62.2,0.002751,  18.396,100,  138,     0.5,0
    62.4,0.002706,  18.391,100,  138,     0.5,0
    62.6,0.002618,  18.395,100,  138,     0.5,0
    62.8,0.002437,  18.403,100,  138,     0.5,0
    63.0,0.001852,  18.395,100,  139,     0.5,0
    63.2,0.002137,  18.397,100,  139,     0.5,0
    63.4,0.002301,  18.403,100,  140,     0.5,0
    63.6,0.002360,  18.395,100,  140,     0.5,0
    63.8,0.002480,  18.400,100,  140,     0.5,0
    64.0,0.002526,  18.398,100,  140,     0.5,0
    64.2,0.002435,  18.391,100,  141,     0.5,0
    64.4,0.002149,  18.390,100,  141,     0.5,0
    64.6,0.001909,  18.390,100,  141,     0.5,0
    64.8,0.002074,  18.393,100,  141,     0.5,0
    65.0,0.002387,  18.393,100,  141,     0.5,0
    65.2,0.002657,  18.394,100,  140,     0.5,0
    65.4,0.003079,  18.391,100,  140,     0.5,0
    65.6,0.003335,  18.391,100,  140,     0.5,0
    65.8,0.003126,  18.384,100,  141,     0.5,0
    66.0,0.002736,  18.380,100,  142,     0.6,0
    66.2,0.002526,  18.388,100,  141,     0.6,0
    66.4,0.002210,  18.386,100,  141,     0.6,0
    66.6,0.002270,  18.383,100,  140,     0.6,0
    66.8,0.002495,  18.381,100,  139,     0.6,0
    67.0,0.002719,  18.380,100,  139,     0.6,0
    67.2,0.002538,  18.373,100,  139,     0.6,0
    67.4,0.002644,  18.381,100,  138,     0.6,0
    67.6,0.002404,  18.382,100,  138,     0.6,0
    67.8,0.002074,  18.380,100,  138,     0.6,0
    68.0,0.002435,  18.386,100,  138,     0.6,0
    68.2,0.002812,  18.380,100,  139,     0.6,0
    68.4,0.002586,  18.384,100,  139,     0.6,0
    68.6,0.002902,  18.381,100,  139,     0.6,0
    68.8,0.002887,  18.383,100,  140,     0.6,0
    69.0,0.002481,  18.375,100,  139,     0.6,0
    69.2,0.002405,  18.380,100,  139,     0.6,0
    69.4,0.002946,  18.376,100,  138,     0.6,0
    69.6,0.002780,  18.375,100,  138,     0.6,0
    69.8,0.002763,  18.375,100,  137,     0.6,0
    70.0,0.002838,  18.374,100,  137,     0.6,0
    70.2,0.002642,  18.371,100,  138,     0.6,0
    70.4,0.002086,  18.378,100,  139,     0.6,0
    70.6,0.002206,  18.374,100,  139,     0.6,0
    70.8,0.002417,  18.373,100,  139,     0.6,0
    71.0,0.002599,  18.372,100,  139,     0.6,0
    71.2,0.002629,  18.370,100,  139,     0.6,0
    71.4,0.002704,  18.361,100,  139,     0.6,0
    71.6,0.002720,  18.363,100,  139,     0.6,0
    71.8,0.002765,  18.369,100,  140,     0.6,0
    72.0,0.002404,  18.367,100,  140,     0.6,0
    72.2,0.002464,  18.366,100,  141,     0.6,0
    72.4,0.002509,  18.367,100,  141,     0.6,0
    72.6,0.002132,  18.368,100,  141,     0.6,0
    72.8,0.001456,  18.370,100,  142,     0.6,0
    73.0,0.001697,  18.370,100,  142,     0.6,0
    73.2,0.001457,  18.369,100,  142,     0.6,0
    73.4,0.001413,  18.381,100,  142,     0.6,0
    73.6,0.001579,  18.374,100,  142,     0.6,0
    73.8,0.001879,  18.378,100,  141,     0.6,0
    74.0,0.002013,  18.369,100,  141,     0.6,0
    74.2,0.002178,  18.372,100,  141,     0.6,0
    74.4,0.002132,  18.377,100,  140,     0.6,0
    74.6,0.002013,  18.382,100,  141,     0.6,0
    74.8,0.002240,  18.378,100,  142,     0.6,0
    75.0,0.002196,  18.386,100,  141,     0.6,0
    75.2,0.002287,  18.382,100,  141,     0.6,0
    75.4,0.002424,  18.386,100,  140,     0.6,0
    75.6,0.002979,  18.379,100,  140,     0.6,0
    75.8,0.003055,  18.386,100,  140,     0.6,0
    76.0,0.002979,  18.387,100,  139,     0.6,0
    76.2,0.002934,  18.388,100,  139,     0.6,0
    76.4,0.002902,  18.390,100,  139,     0.6,0
    76.6,0.002436,  18.383,100,  138,     0.6,0
    76.8,0.002285,  18.389,100,  138,     0.6,0
    77.0,0.002121,  18.386,100,  139,     0.6,0
    77.2,0.001895,  18.392,100,  140,     0.6,0
    77.4,0.002196,  18.382,100,  140,     0.6,0
    77.6,0.002032,  18.380,100,  140,     0.6,0
    77.8,0.001806,  18.389,100,  140,     0.6,0
    78.0,0.001474,  18.388,100,  139,     0.6,0
    78.2,0.001579,  18.384,100,  138,     0.7,0
    78.4,0.001383,  18.378,100,  138,     0.7,0
    78.6,0.001803,  18.379,100,  137,     0.7,0
    78.8,0.002164,  18.375,100,  137,     0.7,0
    79.0,0.002555,  18.382,100,  138,     0.7,0
    79.2,0.002825,  18.378,100,  140,     0.7,0
    79.4,0.003036,  18.375,100,  140,     0.7,0
    79.6,0.002781,  18.380,100,  139,     0.7,0
    79.8,0.002675,  18.375,100,  140,     0.7,0
    80.0,0.002630,  18.377,100,  140,     0.7,0
    80.2,0.002526,  18.376,100,  140,     0.7,0
    80.4,0.002166,  18.377,100,  140,     0.7,0
    80.6,0.002015,  18.381,100,  141,     0.7,0
    80.8,0.002029,  18.372,100,  141,     0.7,0
    81.0,0.002134,  18.374,100,  141,     0.7,0
    81.2,0.002192,  18.376,100,  141,     0.7,0
    81.4,0.002102,  18.375,100,  142,     0.7,0
    81.6,0.002072,  18.374,100,  142,     0.7,0
    81.8,0.001757,  18.368,100,  142,     0.7,0
    82.0,0.001245,  18.367,100,  142,     0.7,0
    82.2,0.001051,  18.370,100,  142,     0.7,0
    82.4,0.001127,  18.358,100,  142,     0.7,0
    82.6,0.001396,  18.367,100,  142,     0.7,0
    82.8,0.001682,  18.361,100,  141,     0.7,0
    83.0,0.001908,  18.363,100,  141,     0.7,0
    83.2,0.002090,  18.368,100,  141,     0.7,0
    83.4,0.002210,  18.365,100,  141,     0.7,0
    83.6,0.002242,  18.363,100,  142,     0.7,0
    83.8,0.002587,  18.364,100,  141,     0.7,0
    84.0,0.002843,  18.365,100,  140,     0.7,0
    84.2,0.002692,  18.354,100,  140,     0.7,0
    84.4,0.002497,  18.360,100,  140,     0.7,0
    84.6,0.002556,  18.360,100,  140,     0.7,0
    84.8,0.002180,  18.362,100,  140,     0.7,0
    85.0,0.002422,  18.361,100,  140,     0.7,0
    85.2,0.002452,  18.363,100,  140,     0.7,0
    85.4,0.002752,  18.367,100,  139,     0.7,0
    85.6,0.002691,  18.362,100,  139,     0.7,0
    85.8,0.002797,  18.363,100,  140,     0.7,0
    86.0,0.002331,  18.360,100,  140,     0.7,0
    86.2,0.002091,  18.361,100,  140,     0.7,0
    86.4,0.001762,  18.361,100,  140,     0.7,0
    86.6,0.001657,  18.356,100,  140,     0.7,0
    86.8,0.001536,  18.354,100,  139,     0.7,0
    87.0,0.001579,  18.357,100,  139,     0.7,0
    87.2,0.001622,  18.354,100,  138,     0.7,0
    87.4,0.001757,  18.357,100,  138,     0.7,0
    87.6,0.001425,  18.355,100,  138,     0.7,0
    87.8,0.001366,  18.352,100,  139,     0.7,0
    88.0,0.001727,  18.348,100,  140,     0.7,0
    88.2,0.001877,  18.351,100,  140,     0.7,0
    88.4,0.001983,  18.355,100,  140,     0.7,0
    88.6,0.002569,  18.354,100,  140,     0.7,0
    88.8,0.002615,  18.349,100,  140,     0.7,0
    89.0,0.002345,  18.350,100,  141,     0.7,0
    89.2,0.002329,  18.353,100,  141,     0.7,0
    89.4,0.002284,  18.351,100,  142,     0.7,0
    89.6,0.002120,  18.353,100,  142,     0.7,0
    89.8,0.002089,  18.347,100,  142,     0.7,0
    90.0,0.002117,  18.345,100,  142,     0.8,0
    90.2,0.002433,  18.352,100,  142,     0.8,0
    90.4,0.002463,  18.348,100,  143,     0.8,0
    90.6,0.002448,  18.351,100,  142,     0.8,0
    90.8,0.002718,  18.338,100,  142,     0.8,0
    91.0,0.002614,  18.345,100,  142,     0.8,0
    91.2,0.002735,  18.347,100,  142,     0.8,0
    91.4,0.002601,  18.345,100,  142,     0.8,0
    91.6,0.002676,  18.347,100,  142,     0.8,0
    91.8,0.002587,  18.345,100,  143,     0.8,0
    92.0,0.002618,  18.351,100,  144,     0.8,0
    92.2,0.002258,  18.353,100,  143,     0.8,0
    92.4,0.002151,  18.346,100,  142,     0.8,0
    92.6,0.002151,  18.354,100,  141,     0.8,0
    92.8,0.002106,  18.355,100,  141,     0.8,0
    93.0,0.002314,  18.349,100,  140,     0.8,0
    93.2,0.002449,  18.352,100,  140,     0.8,0
    93.4,0.002599,  18.348,100,  140,     0.8,0
    93.6,0.002524,  18.359,100,  139,     0.8,0
    93.8,0.002583,  18.361,100,  140,     0.8,0
    94.0,0.002388,  18.363,100,  140,     0.8,0
    94.2,0.002268,  18.359,100,  140,     0.8,0
    94.4,0.002358,  18.363,100,  140,     0.8,0
    94.6,0.002552,  18.365,100,  141,     0.8,0
    94.8,0.002402,  18.360,100,  141,     0.8,0
    95.0,0.002237,  18.368,100,  141,     0.8,0
    95.2,0.002358,  18.364,100,  140,     0.8,0
    95.4,0.002449,  18.363,100,  140,     0.8,0
    95.6,0.002315,  18.359,100,  139,     0.8,0
    95.8,0.002195,  18.359,100,  139,     0.8,0
    96.0,0.002494,  18.362,100,  139,     0.8,0
    96.2,0.002374,  18.362,100,  140,     0.8,0
    96.4,0.002586,  18.363,100,  141,     0.8,0
    96.6,0.002631,  18.361,100,  141,     0.8,0
    96.8,0.003007,  18.365,100,  141,     0.8,0
    97.0,0.003143,  18.363,100,  140,     0.8,0
    97.2,0.003098,  18.366,100,  140,     0.8,0
    97.4,0.003141,  18.362,100,  140,     0.8,0
    97.6,0.003051,  18.361,100,  141,     0.8,0
    97.8,0.002931,  18.361,100,  141,     0.8,0
    98.0,0.002660,  18.360,100,  141,     0.8,0
    98.2,0.002706,  18.362,100,  142,     0.8,0
    98.4,0.002436,  18.365,100,  142,     0.8,0
    98.6,0.002376,  18.358,100,  142,     0.8,0
    98.8,0.002330,  18.356,100,  143,     0.8,0
    99.0,0.002599,  18.352,100,  143,     0.8,0
    99.2,0.002553,  18.356,100,  143,     0.8,0
    99.4,0.002627,  18.359,100,  143,     0.8,0
    99.6,0.002867,  18.354,100,  143,     0.8,0
    99.8,0.002958,  18.356,100,  143,     0.8,0
   100.0,0.002824,  18.354,100,  142,     0.8,0
   100.2,0.003035,  18.350,100,  142,     0.8,0
   100.4,0.002945,  18.351,100,  142,     0.8,0
   100.6,0.002855,  18.349,100,  142,     0.8,0
   100.8,0.002915,  18.351,100,  143,     0.8,0
   101.0,0.002644,  18.358,100,  143,     0.8,0
